Date/Time,TTT [°C] (at 2m height),THETA [K] (at 2m height),Surf temp [°C] (modelled),Surf temp [°C] (calculated from LWU),Humidity spec [g/kg] (at 2m height),Humidity spec [g/kg] (at surface),RH [%] (at 2m height),ff [m/s] (at 10m height),PPPP [hPa] (at surface),Cloud cov [%],Albedo [%] (24-hour running mean observed...),SZA [deg],Melt energy [W/m**2],Net SW [W/m**2],SWD [W/m**2],SWU [W/m**2],Net LW [W/m**2],LWD [W/m**2],LWU [W/m**2] (modelled),LWU [W/m**2] (observed),NET [W/m**2],Qh [W/m**2],Qe [W/m**2],Ground heat flux [W/m**2],"Melt rate [mm w.e.] (surface melt, within dt)","Melt rate [mm w.e.] (cumulative surface melt, with...)",Runoff [mm] (within dt),Sublimation [mm w.e.] (within dt)
2017-03-28,2.830416666666667,277.5258666666667,-0.8366708333333334,-0.18450000000000008,3.038650833333334,3.654464583333333,65.73243375,8.761155,980.65625,0.7479891666666667,0.8733924999999999,1.6143829166666668,41.88969208333334,4.346734166666667,39.034234166666664,34.6875,-11.853941666666662,300.0073333333334,311.8612750000001,314.85642105263156,-7.5072075,63.696889166666644,-25.175394166666667,9.3495925,0.4672929166666666,1667.3365795833327,0.0,-0.03172291666666667
2017-03-29,-5.4625416666666675,269.56142916666664,-6.2404625000000005,-5.732753846153845,1.987595416666667,2.4419520833333332,78.11362375,9.797604583333333,975.9375,0.41745000000000004,0.7882191666666668,1.6210750000000005,4.0814975,21.982304166666665,90.85302166666666,68.8707175,-42.283615000000005,245.89233333333334,288.17594833333334,290.43046153846154,-20.30131125,27.179472499999992,-27.581436250000007,24.269346666666664,0.040355833333333334,1671.0464554166658,0.0,-0.035335
2017-03-30,-5.762220833333337,268.6552333333333,-7.739070833333336,-6.154194117647059,1.6618158333333335,2.115712916666667,70.32498083333336,4.10266,983.5416666666666,0.4335570833333333,0.7666108333333331,1.6277533333333334,0.0,19.216885,82.654385,63.4375,-37.98119166666667,243.7539166666667,281.73510833333336,288.4837647058824,-18.7643075,24.33456666666667,-14.611763333333334,9.585772500000003,0.0,1671.417549999999,0.0,-0.01822
2017-03-31,0.2745374999999997,274.92014583333327,-4.043174999999999,-2.6722649999999994,2.274150833333333,2.8760929166666673,57.057345416666685,4.770349166666667,981.1770833333334,0.40498083333333335,0.759244583333333,1.6344116666666662,13.7761675,21.701045833333335,90.13854583333334,68.4375,-38.55016208333333,259.09391666666664,297.64407875000006,303.67480000000006,-16.849116249999998,39.77277125,-15.9093625,6.011320833333333,0.14988333333333334,1672.2436358333327,0.0,-0.019651250000000002
2017-04-01,-0.3577624999999996,274.99550416666665,-2.7949083333333333,-2.1392086956521736,2.6008575,3.186831666666666,70.14624583333334,6.45332375,972.3333333333334,0.46715416666666654,0.7816216666666667,1.6410524999999998,1.4955683333333332,11.870967083333333,56.78763375,44.916666666666664,-40.108122916666666,263.01533333333333,303.12345625000006,306.036,-28.237155416666667,39.114313333333335,-23.45873083333333,13.328381666666667,0.012467500000000001,1675.2652974999994,0.0,-0.030653750000000007
2017-04-02,-5.829633333333334,268.2485375,-8.420691666666665,-6.810073684210525,1.65110375,1.9743374999999996,71.70750583333333,4.343617500000001,987.9166666666666,0.22185541666666664,0.7523170833333334,1.6476704166666671,0.0,25.241629166666666,94.40829583333334,69.16666666666667,-51.85841708333333,226.95866666666666,278.81708375,285.5656842105263,-26.616788333333336,23.641246666666664,-10.153350416666665,12.683599999999998,0.0,1675.3139799999997,0.0,-0.01283125
2017-04-03,-9.4485625,264.45341249999996,-12.351658333333331,-11.15372,1.2990608333333336,1.360895,76.09549125000001,2.4640999999999997,990.0833333333334,0.13278500000000001,0.7328991666666665,1.6542683333333332,0.0,26.798160000000006,100.58982666666664,73.79166666666667,-50.09690749999999,212.39583333333334,262.49274083333336,267.275,-23.298746666666663,11.833889583333336,-2.0570475,13.442211249999998,0.0,1675.3139799999997,0.0,-0.0026645833333333326
2017-04-04,-17.947437500000003,255.87249166666672,-18.386875000000007,-17.108447368421054,0.7227024999999999,0.7541616666666667,89.81796874999999,2.40061,990.8958333333334,0.5949679166666667,0.8558979166666666,1.6608383333333332,0.0,4.169235416666667,44.19006875,40.020833333333336,-16.981799583333338,221.91666666666666,238.89846624999998,243.76315789473685,-12.812562916666662,-2.4621799999999996,-1.70641,16.60356583333333,0.0,1675.3139799999997,0.0,-0.0020516666666666665
2017-04-05,-17.5053375,256.9856833333334,-18.35675833333333,-19.441068421052634,0.73879375,0.8140208333333333,86.96163625000001,2.0503983333333333,981.9270833333334,0.4212645833333333,0.825845,1.667382083333333,0.0,18.44440666666667,91.25690666666667,72.8125,-27.500822916666667,211.84375,239.34457291666664,235.26315789473685,-9.056415416666667,1.8713654166666667,-1.7975349999999999,9.439842916666665,0.0,1675.3139799999997,0.0,-0.002255
2017-04-06,-10.947458333333332,263.4898208333333,-14.667129166666667,-14.333099999999998,1.0984779166666667,1.100624166666667,72.73365916666667,2.5337425000000002,983.0,0.20669874999999996,0.8035216666666666,1.6738975,0.0,15.473241666666667,80.056575,64.58333333333333,-38.32605,214.9375,253.26355000000004,254.53571428571428,-22.852807916666666,16.788262500000002,0.005702499999999958,6.200154583333334,0.0,1675.3139799999997,0.0,3.3750000000000034e-05
